"Country or Area Code","Country or Area","Year","Value"
"BTN","Bhutan","1982","0"
"BTN","Bhutan","1981","0"
"BTN","Bhutan","1980","0"
"BTN","Bhutan","1979","0"
"BTN","Bhutan","1978","0"
"BTN","Bhutan","1977","0"
"BTN","Bhutan","1976","0"
"BTN","Bhutan","1975","0"
"BTN","Bhutan","1970","0"
"BTN","Bhutan","1965","0"
"BTN","Bhutan","1960","0"
"BOL","Bolivia","2008","4830000"
"BOL","Bolivia","2007","3254410"
"BOL","Bolivia","2006","2876143"
"BOL","Bolivia","2005","2421402"
"BOL","Bolivia","2004","1800789"
"BOL","Bolivia","2003","1278844"
"BOL","Bolivia","2002","1023333"
"BOL","Bolivia","2001","779917"
"BOL","Bolivia","2000","582620"
"BOL","Bolivia","1999","420344"
"BOL","Bolivia","1998","239272"
"BOL","Bolivia","1997","118433"
"BOL","Bolivia","1996","33400"
"BOL","Bolivia","1995","7229"
"BOL","Bolivia","1994","4056"
"BOL","Bolivia","1993","2659"
"BOL","Bolivia","1992","1551"
"BOL","Bolivia","1991","295"
"BOL","Bolivia","1990","0"
"BOL","Bolivia","1989","0"
"BOL","Bolivia","1988","0"
"BOL","Bolivia","1987","0"
"BOL","Bolivia","1986","0"
"BOL","Bolivia","1985","0"
"BOL","Bolivia","1984","0"
"BOL","Bolivia","1983","0"
"BOL","Bolivia","1982","0"
"BOL","Bolivia","1981","0"
"BOL","Bolivia","1980","0"
"BOL","Bolivia","1979","0"
"BOL","Bolivia","1978","0"
"BOL","Bolivia","1977","0"
"BOL","Bolivia","1976","0"
"BOL","Bolivia","1975","0"
"BOL","Bolivia","1970","0"
"BOL","Bolivia","1965","0"
"BOL","Bolivia","1960","0"
"BIH","Bosnia and Herzegovina","2008","3179036"
"BIH","Bosnia and Herzegovina","2007","2450425"
"BIH","Bosnia and Herzegovina","2006","1887820"
"BIH","Bosnia and Herzegovina","2005","1594367"
"BIH","Bosnia and Herzegovina","2004","1407441"
"BIH","Bosnia and Herzegovina","2003","1074790"
"BIH","Bosnia and Herzegovina","2002","748780"
"BIH","Bosnia and Herzegovina","2001","444711"
"BIH","Bosnia and Herzegovina","2000","93386"
"BIH","Bosnia and Herzegovina","1999","52607"
"BIH","Bosnia and Herzegovina","1998","25181"
"BIH","Bosnia and Herzegovina","1997","9000"
"BIH","Bosnia and Herzegovina","1996","1500"
"BIH","Bosnia and Herzegovina","1995","0"
"BIH","Bosnia and Herzegovina","1994","0"
"BIH","Bosnia and Herzegovina","1993","0"
"BIH","Bosnia and Herzegovina","1992","0"
"BIH","Bosnia and Herzegovina","1991","0"
"BIH","Bosnia and Herzegovina","1990","0"
"BIH","Bosnia and Herzegovina","1989","0"
"BIH","Bosnia and Herzegovina","1988","0"
"BIH","Bosnia and Herzegovina","1987","0"
"BIH","Bosnia and Herzegovina","1986","0"
"BIH","Bosnia and Herzegovina","1985","0"
"BIH","Bosnia and Herzegovina","1984","0"
"BIH","Bosnia and Herzegovina","1983","0"
"BIH","Bosnia and Herzegovina","1982","0"
"BIH","Bosnia and Herzegovina","1981","0"
"BIH","Bosnia and Herzegovina","1980","0"
"BIH","Bosnia and Herzegovina","1979","0"
"BIH","Bosnia and Herzegovina","1978","0"
"BIH","Bosnia and Herzegovina","1977","0"
"BIH","Bosnia and Herzegovina","1976","0"
"BIH","Bosnia and Herzegovina","1975","0"
"BIH","Bosnia and Herzegovina","1970","0"
"BIH","Bosnia and Herzegovina","1965","0"
"BIH","Bosnia and Herzegovina","1960","0"
"BWA","Botswana","2008","1485791"
"BWA","Botswana","2007","1151761"
"BWA","Botswana","2006","823070"
"BWA","Botswana","2005","563782"
"BWA","Botswana","2004","522840"
"BWA","Botswana","2003","444978"
"BWA","Botswana","2002","332264"
"BWA","Botswana","2001","332264"
"BWA","Botswana","2000","222190"
"BWA","Botswana","1999","92000"
"BWA","Botswana","1998","15190"
"BWA","Botswana","1997","0"
"BWA","Botswana","1996","0"
"BWA","Botswana","1995","0"
"BWA","Botswana","1994","0"
"BWA","Botswana","1993","0"
"BWA","Botswana","1992","0"
"BWA","Botswana","1991","0"
"BWA","Botswana","1990","0"
"BWA","Botswana","1989","0"
"BWA","Botswana","1988","0"
"BWA","Botswana","1987","0"
"BWA","Botswana","1986","0"
"BWA","Botswana","1985","0"
"BWA","Botswana","1984","0"
"BWA","Botswana","1983","0"
"BWA","Botswana","1982","0"
"BWA","Botswana","1981","0"
"BWA","Botswana","1980","0"
"BWA","Botswana","1979","0"
"BWA","Botswana","1978","0"
"BWA","Botswana","1977","0"
"BWA","Botswana","1976","0"
"BWA","Botswana","1975","0"
"BWA","Botswana","1970","0"
"BWA","Botswana","1965","0"
"BWA","Botswana","1960","0"
"BRA","Brazil","2008","1.506414E+08"
"BRA","Brazil","2007","1.209801E+08"
"BRA","Brazil","2006","9.991862E+07"
"BRA","Brazil","2005","8.621034E+07"
"BRA","Brazil","2004","6.5605E+07"
"BRA","Brazil","2003","4.637326E+07"
"BRA","Brazil","2002","3.488096E+07"
"BRA","Brazil","2001","2.874577E+07"
"BRA","Brazil","2000","2.318817E+07"
"BRA","Brazil","1999","1.50327E+07"
"BRA","Brazil","1998","7368218"
"BRA","Brazil","1997","4550000"
"BRA","Brazil","1996","2498154"
"BRA","Brazil","1995","1285533"
"BRA","Brazil","1994","574009"
"BRA","Brazil","1993","182000"
"BRA","Brazil","1992","32000"
"BRA","Brazil","1991","6700"
"BRA","Brazil","1990","667"
"BRA","Brazil","1989","0"
"BRA","Brazil","1988","0"
"BRA","Brazil","1987","0"
"BRA","Brazil","1986","0"
"BRA","Brazil","1985","0"
"BRA","Brazil","1984","0"
"BRA","Brazil","1983","0"
"BRA","Brazil","1982","0"
"BRA","Brazil","1981","0"
"BRA","Brazil","1980","0"
"BRA","Brazil","1979","0"
"BRA","Brazil","1978","0"
"BRA","Brazil","1977","0"
"BRA","Brazil","1976","0"
"BRA","Brazil","1975","0"
"BRA","Brazil","1970","0"
"BRA","Brazil","1965","0"
"BRA","Brazil","1960","0"
"BRN","Brunei Darussalam","2007","348894"
"BRN","Brunei Darussalam","2006","301400"
"BRN","Brunei Darussalam","2005","232900"
"BRN","Brunei Darussalam","2004","202454"
"BRN","Brunei Darussalam","2003","177365"
"BRN","Brunei Darussalam","2002","153647"
"BRN","Brunei Darussalam","2001","143004"
"BRN","Brunei Darussalam","2000","95000"
"BRN","Brunei Darussalam","1999","66000"
"BRN","Brunei Darussalam","1998","49129"
"BRN","Brunei Darussalam","1997","45000"
"BRN","Brunei Darussalam","1996","43524"
"BRN","Brunei Darussalam","1995","35881"
"BRN","Brunei Darussalam","1994","15623"
"BRN","Brunei Darussalam","1993","8304"
"BRN","Brunei Darussalam","1992","4103"
"BRN","Brunei Darussalam","1991","3025"
"BRN","Brunei Darussalam","1990","1772"
"BRN","Brunei Darussalam","1988","0"
"BRN","Brunei Darussalam","1987","0"
"BRN","Brunei Darussalam","1986","0"
"BRN","Brunei Darussalam","1985","0"
"BRN","Brunei Darussalam","1984","0"
"BRN","Brunei Darussalam","1983","0"
"BRN","Brunei Darussalam","1982","0"
"BRN","Brunei Darussalam","1981","0"
"BRN","Brunei Darussalam","1980","0"
"BRN","Brunei Darussalam","1979","0"
"BRN","Brunei Darussalam","1978","0"
"BRN","Brunei Darussalam","1977","0"
"BRN","Brunei Darussalam","1976","0"
"BRN","Brunei Darussalam","1975","0"
"BRN","Brunei Darussalam","1970","0"
"BRN","Brunei Darussalam","1965","0"
"BRN","Brunei Darussalam","1960","0"
"BGR","Bulgaria","2008","1.063327E+07"
"BGR","Bulgaria","2007","9897477"
"BGR","Bulgaria","2006","8253416"
"BGR","Bulgaria","2005","6244922"
"BGR","Bulgaria","2004","4729731"
"BGR","Bulgaria","2003","3500869"
"BGR","Bulgaria","2002","2597548"
"BGR","Bulgaria","2001","1550000"
"BGR","Bulgaria","2000","738000"
"BGR","Bulgaria","1999","350000"
"BGR","Bulgaria","1998","127000"
"BGR","Bulgaria","1997","70000"
"BGR","Bulgaria","1996","26588"
"BGR","Bulgaria","1995","20920"
"BGR","Bulgaria","1994","6500"
"BGR","Bulgaria","1993","1000"
"BGR","Bulgaria","1992","0"
"BGR","Bulgaria","1991","0"
"BGR","Bulgaria","1990","0"
"BGR","Bulgaria","1989","0"
"BGR","Bulgaria","1988","0"
"BGR","Bulgaria","1987","0"
"BGR","Bulgaria","1986","0"
"BGR","Bulgaria","1985","0"
"BGR","Bulgaria","1984","0"
"BGR","Bulgaria","1983","0"
"BGR","Bulgaria","1982","0"
"BGR","Bulgaria","1981","0"
"BGR","Bulgaria","1980","0"
"BGR","Bulgaria","1979","0"
"BGR","Bulgaria","1978","0"
"BGR","Bulgaria","1977","0"
"BGR","Bulgaria","1976","0"
"BGR","Bulgaria","1975","0"
"BGR","Bulgaria","1970","0"
"BGR","Bulgaria","1965","0"
"BGR","Bulgaria","1960","0"
"BFA","Burkina Faso","2008","2553000"
"BFA","Burkina Faso","2007","1611000"
"BFA","Burkina Faso","2006","1016605"
"BFA","Burkina Faso","2005","633554"
"BFA","Burkina Faso","2004","395939"
"BFA","Burkina Faso","2003","238094"
"BFA","Burkina Faso","2002","111013"
"BFA","Burkina Faso","2001","76186"
"BFA","Burkina Faso","2000","25245"
"BFA","Burkina Faso","1999","5036"
"BFA","Burkina Faso","1998","2730"
"BFA","Burkina Faso","1997","1503"
"BFA","Burkina Faso","1996","525"
"BFA","Burkina Faso","1995","0"
"BFA","Burkina Faso","1994","0"
"BFA","Burkina Faso","1993","0"
"BFA","Burkina Faso","1992","0"
"BFA","Burkina Faso","1991","0"
"BFA","Burkina Faso","1990","0"
"BFA","Burkina Faso","1989","0"
"BFA","Burkina Faso","1988","0"
"BFA","Burkina Faso","1987","0"
"BFA","Burkina Faso","1986","0"
"BFA","Burkina Faso","1985","0"
"BFA","Burkina Faso","1984","0"
"BFA","Burkina Faso","1983","0"
"BFA","Burkina Faso","1982","0"
"BFA","Burkina Faso","1981","0"
"BFA","Burkina Faso","1980","0"
"BFA","Burkina Faso","1979","0"
"BFA","Burkina Faso","1978","0"
"BFA","Burkina Faso","1977","0"
"BFA","Burkina Faso","1976","0"
"BFA","Burkina Faso","1975","0"
"BFA","Burkina Faso","1970","0"
"BFA","Burkina Faso","1965","0"
"BFA","Burkina Faso","1960","0"
"BDI","Burundi","2008","480584"
"BDI","Burundi","2007","270000"
"BDI","Burundi","2006","200000"
"BDI","Burundi","2005","153000"
"BDI","Burundi","2004","100560"
"BDI","Burundi","2003","64000"
"BDI","Burundi","2002","52000"
"BDI","Burundi","2001","33416"
"BDI","Burundi","2000","16320"
"BDI","Burundi","1999","800"
"BDI","Burundi","1998","620"
"BDI","Burundi","1997","619"
"BDI","Burundi","1996","561"
"BDI","Burundi","1995","564"
"BDI","Burundi","1994","378"
"BDI","Burundi","1993","353"
"BDI","Burundi","1992","0"
"BDI","Burundi","1991","0"
"BDI","Burundi","1990","0"
"BDI","Burundi","1989","0"
"BDI","Burundi","1988","0"
"BDI","Burundi","1987","0"
"BDI","Burundi","1986","0"
"BDI","Burundi","1985","0"
"BDI","Burundi","1984","0"
"BDI","Burundi","1983","0"
"BDI","Burundi","1982","0"
"BDI","Burundi","1981","0"
"BDI","Burundi","1980","0"
"BDI","Burundi","1979","0"
"BDI","Burundi","1978","0"
"BDI","Burundi","1977","0"
"BDI","Burundi","1976","0"
"BDI","Burundi","1975","0"
"BDI","Burundi","1970","0"
"BDI","Burundi","1965","0"
"BDI","Burundi","1960","0"
"KHM","Cambodia","2008","4237000"
"KHM","Cambodia","2007","2583318"
"KHM","Cambodia","2006","1721650"
"KHM","Cambodia","2005","1062000"
"KHM","Cambodia","2004","861500"
"KHM","Cambodia","2003","498388"
"KHM","Cambodia","2002","380000"
"KHM","Cambodia","2001","223458"
"KHM","Cambodia","2000","130547"
"KHM","Cambodia","1999","89117"
"KHM","Cambodia","1998","61345"
"KHM","Cambodia","1997","33556"
"KHM","Cambodia","1996","23098"
"KHM","Cambodia","1995","14100"
"KHM","Cambodia","1994","10239"
"KHM","Cambodia","1993","4810"
"KHM","Cambodia","1992","0"
"KHM","Cambodia","1991","0"
"KHM","Cambodia","1990","0"
"KHM","Cambodia","1989","0"
"KHM","Cambodia","1988","0"
"KHM","Cambodia","1987","0"
"KHM","Cambodia","1986","0"
"KHM","Cambodia","1985","0"
"KHM","Cambodia","1984","0"
"KHM","Cambodia","1983","0"
"KHM","Cambodia","1982","0"
"KHM","Cambodia","1981","0"
"KHM","Cambodia","1980","0"
"KHM","Cambodia","1979","0"
"KHM","Cambodia","1978","0"
"KHM","Cambodia","1977","0"
"KHM","Cambodia","1976","0"
"KHM","Cambodia","1975","0"
"KHM","Cambodia","1970","0"
"KHM","Cambodia","1965","0"
"KHM","Cambodia","1960","0"
"CMR","Cameroon","2008","6160893"
"CMR","Cameroon","2007","4536000"
"CMR","Cameroon","2006","3135946"
"CMR","Cameroon","2005","2252508"
"CMR","Cameroon","2004","1530868"
"CMR","Cameroon","2003","1077000"
"CMR","Cameroon","2002","701507"
"CMR","Cameroon","2001","417295"
"CMR","Cameroon","2000","103279"
"CMR","Cameroon","1999","6000"
"CMR","Cameroon","1998","5000"
"CMR","Cameroon","1997","4200"
"CMR","Cameroon","1996","3500"
"CMR","Cameroon","1995","2800"
"CMR","Cameroon","1994","1600"
"CMR","Cameroon","1993","0"
"CMR","Cameroon","1992","0"
"CMR","Cameroon","1991","0"
"CMR","Cameroon","1990","0"
"CMR","Cameroon","1989","0"
"CMR","Cameroon","1988","0"
"CMR","Cameroon","1987","0"
"CMR","Cameroon","1986","0"
"CMR","Cameroon","1985","0"
"CMR","Cameroon","1984","0"
"CMR","Cameroon","1983","0"
"CMR","Cameroon","1982","0"
"CMR","Cameroon","1981","0"
"CMR","Cameroon","1980","0"
"CMR","Cameroon","1979","0"
"CMR","Cameroon","1978","0"
"CMR","Cameroon","1977","0"
"CMR","Cameroon","1976","0"
"CMR","Cameroon","1975","0"
"CMR","Cameroon","1970","0"
"CMR","Cameroon","1965","0"
"CMR","Cameroon","1960","0"
"CAN","Canada","2008","2.145519E+07"
"CAN","Canada","2007","2.02774E+07"
"CAN","Canada","2006","1.87491E+07"
"CAN","Canada","2005","1.70166E+07"
"CAN","Canada","2004","1.502E+07"
"CAN","Canada","2003","1.3291E+07"
"CAN","Canada","2002","1.1872E+07"
"CAN","Canada","2001","1.0649E+07"
"CAN","Canada","2000","8727000"
"CAN","Canada","1999","6911038"
"CAN","Canada","1998","5346000"
"CAN","Canada","1997","4195000"
"CAN","Canada","1996","3497779"
"CAN","Canada","1995","2589780"
"CAN","Canada","1994","1865779"
"CAN","Canada","1993","1332982"
"CAN","Canada","1992","1026611"
"CAN","Canada","1991","775831"
"CAN","Canada","1990","583766"
"CAN","Canada","1989","345178"
"CAN","Canada","1988","202633"
"CAN","Canada","1987","98364"
"CAN","Canada","1986","60000"
"CAN","Canada","1985","12000"
"CAN","Canada","1984","0"
"CAN","Canada","1983","0"
"CAN","Canada","1982","0"
"CAN","Canada","1981","0"
"CAN","Canada","1980","0"
"CAN","Canada","1979","0"
"CAN","Canada","1978","0"
"CAN","Canada","1977","0"
"CAN","Canada","1976","0"
"CAN","Canada","1975","0"
"CAN","Canada","1970","0"
"CAN","Canada","1965","0"
"CAN","Canada","1960","0"
"CPV","Cape Verde","2008","277670"
"CPV","Cape Verde","2007","152212"
"CPV","Cape Verde","2006","108858"
"CPV","Cape Verde","2005","81721"
"CPV","Cape Verde","2004","65780"
"CPV","Cape Verde","2003","53342"
"CPV","Cape Verde","2002","42949"
"CPV","Cape Verde","2001","31507"
"CPV","Cape Verde","2000","19729"
"CPV","Cape Verde","1999","8068"
"CPV","Cape Verde","1998","1020"
"CPV","Cape Verde","1997","20"
"CPV","Cape Verde","1996","0"
"CPV","Cape Verde","1995","0"
"CPV","Cape Verde","1994","0"
"CPV","Cape Verde","1993","0"
"CPV","Cape Verde","1992","0"
"CPV","Cape Verde","1991","0"
"CPV","Cape Verde","1990","0"
"CPV","Cape Verde","1989","0"
"CPV","Cape Verde","1988","0"
"CPV","Cape Verde","1987","0"
"CPV","Cape Verde","1986","0"
"CPV","Cape Verde","1985","0"
"CPV","Cape Verde","1984","0"
"CPV","Cape Verde","1983","0"
"CPV","Cape Verde","1982","0"
"CPV","Cape Verde","1981","0"
"CPV","Cape Verde","1980","0"
"CPV","Cape Verde","1979","0"
"CPV","Cape Verde","1978","0"
"CPV","Cape Verde","1977","0"
"CPV","Cape Verde","1976","0"
"CPV","Cape Verde","1975","0"
"CPV","Cape Verde","1970","0"
"CPV","Cape Verde","1965","0"
"CPV","Cape Verde","1960","0"
"CYM","Cayman Islands","2004","33800"
"CYM","Cayman Islands","2003","21040"
"CYM","Cayman Islands","2001","17000"
"CYM","Cayman Islands","2000","10700"
"CYM","Cayman Islands","1999","8410"
"CYM","Cayman Islands","1998","5170"
"CYM","Cayman Islands","1997","4109"
"CYM","Cayman Islands","1995","2534"
"CYM","Cayman Islands","1994","1813"
"CYM","Cayman Islands","1993","1260"
"CYM","Cayman Islands","1992","988"
"CYM","Cayman Islands","1991","559"
"CYM","Cayman Islands","1990","0"
"CYM","Cayman Islands","1986","0"
"CYM","Cayman Islands","1985","0"
"CYM","Cayman Islands","1984","0"
"CYM","Cayman Islands","1983","0"
"CYM","Cayman Islands","1982","0"
"CYM","Cayman Islands","1981","0"
"CYM","Cayman Islands","1980","0"
"CYM","Cayman Islands","1979","0"
"CYM","Cayman Islands","1978","0"
"CYM","Cayman Islands","1977","0"
"CYM","Cayman Islands","1976","0"
"CYM","Cayman Islands","1975","0"
"CYM","Cayman Islands","1970","0"
"CYM","Cayman Islands","1965","0"
"CYM","Cayman Islands","1960","0"
"CAF","Central African Rep.","2008","154000"
"CAF","Central African Rep.","2007","130000"
"CAF","Central African Rep.","2006","110000"
"CAF","Central African Rep.","2005","100000"
"CAF","Central African Rep.","2004","60000"
"CAF","Central African Rep.","2003","40000"
"CAF","Central African Rep.","2002","12600"
"CAF","Central African Rep.","2001","11000"
"CAF","Central African Rep.","2000","4967"
"CAF","Central African Rep.","1999","4162"
"CAF","Central African Rep.","1998","1633"
"CAF","Central African Rep.","1997","1370"
"CAF","Central African Rep.","1996","1071"
"CAF","Central African Rep.","1995","44"
"CAF","Central African Rep.","1994","0"
"CAF","Central African Rep.","1993","0"
"CAF","Central African Rep.","1992","0"
"CAF","Central African Rep.","1991","0"
"CAF","Central African Rep.","1990","0"
"CAF","Central African Rep.","1989","0"
"CAF","Central African Rep.","1988","0"
"CAF","Central African Rep.","1987","0"
"CAF","Central African Rep.","1986","0"
"CAF","Central African Rep.","1985","0"
"CAF","Central African Rep.","1984","0"
"CAF","Central African Rep.","1983","0"
"CAF","Central African Rep.","1982","0"
"CAF","Central African Rep.","1981","0"
"CAF","Central African Rep.","1980","0"
"CAF","Central African Rep.","1979","0"
"CAF","Central African Rep.","1978","0"
"CAF","Central African Rep.","1977","0"
"CAF","Central African Rep.","1976","0"
"CAF","Central African Rep.","1975","0"
"CAF","Central African Rep.","1970","0"
"CAF","Central African Rep.","1965","0"
"CAF","Central African Rep.","1960","0"
"TCD","Chad","2008","1809000"
"TCD","Chad","2007","918356"
"TCD","Chad","2006","466088"
"TCD","Chad","2005","210000"
"TCD","Chad","2004","123000"
"TCD","Chad","2003","65000"
"TCD","Chad","2002","34200"
"TCD","Chad","2001","22000"
"TCD","Chad","2000","5500"
"TCD","Chad","1999","0"
"TCD","Chad","1998","0"
"TCD","Chad","1997","0"
"TCD","Chad","1996","0"
"TCD","Chad","1995","0"
"TCD","Chad","1994","0"
"TCD","Chad","1993","0"
"TCD","Chad","1992","0"
"TCD","Chad","1991","0"
"TCD","Chad","1990","0"
"TCD","Chad","1989","0"
"TCD","Chad","1988","0"
"TCD","Chad","1987","0"
"TCD","Chad","1986","0"
"TCD","Chad","1985","0"
"TCD","Chad","1984","0"
"TCD","Chad","1983","0"
"TCD","Chad","1982","0"
"TCD","Chad","1981","0"
"TCD","Chad","1980","0"
"TCD","Chad","1979","0"
"TCD","Chad","1978","0"
"TCD","Chad","1977","0"
"TCD","Chad","1976","0"
"TCD","Chad","1975","0"
"TCD","Chad","1970","0"
"TCD","Chad","1965","0"
"TCD","Chad","1960","0"
"CHL","Chile","2008","1.479659E+07"
"CHL","Chile","2007","1.39552E+07"
"CHL","Chile","2006","1.24508E+07"
"CHL","Chile","2005","1.056957E+07"
"CHL","Chile","2004","9261385"
"CHL","Chile","2003","7268281"
"CHL","Chile","2002","6244310"
"CHL","Chile","2001","5100783"
"CHL","Chile","2000","3401525"
"CHL","Chile","1999","2260687"
"CHL","Chile","1998","964248"
"CHL","Chile","1997","409740"
"CHL","Chile","1996","319474"
"CHL","Chile","1995","197314"
"CHL","Chile","1994","115691"
"CHL","Chile","1993","85186"
"CHL","Chile","1992","64438"
"CHL","Chile","1991","36136"
"CHL","Chile","1990","13921"
"CHL","Chile","1989","4886"
"CHL","Chile","1988","0"
"CHL","Chile","1987","0"
"CHL","Chile","1986","0"
"CHL","Chile","1985","0"
"CHL","Chile","1984","0"
"CHL","Chile","1983","0"
"CHL","Chile","1982","0"
"CHL","Chile","1981","0"
"CHL","Chile","1980","0"
"CHL","Chile","1979","0"
"CHL","Chile","1978","0"
"CHL","Chile","1977","0"
"CHL","Chile","1976","0"
"CHL","Chile","1975","0"
"CHL","Chile","1970","0"
"CHL","Chile","1965","0"
